p_1_agree_item_1,p_1_agree_item_2,p_1_agree_item_3,p_1_agree_item_4,p_1_agree_item_5,p_1_agree_item_6,p_1_consc_item_1,p_1_consc_item_2,p_1_consc_item_3,p_1_consc_item_4,p_1_consc_item_5,p_1_consc_item_6,p_1_extr_item_1,p_1_extr_item_2,p_1_extr_item_3,p_1_extr_item_4,p_1_extr_item_5,p_1_extr_item_6,p_1_neuro_item_1,p_1_neuro_item_2,p_1_neuro_item_3,p_1_neuro_item_4,p_1_neuro_item_5,p_1_neuro_item_6,p_1_openness_item_1,p_1_openness_item_2,p_1_openness_item_3,p_1_openness_item_4,p_1_openness_item_5,p_1_openness_item_6,p_2_agree_item_1,p_2_agree_item_2,p_2_agree_item_3,p_2_agree_item_4,p_2_agree_item_5,p_2_agree_item_6,p_2_consc_item_1,p_2_consc_item_2,p_2_consc_item_3,p_2_consc_item_4,p_2_consc_item_5,p_2_consc_item_6,p_2_extr_item_1,p_2_extr_item_2,p_2_extr_item_3,p_2_extr_item_4,p_2_extr_item_5,p_2_extr_item_6,p_2_neuro_item_1,p_2_neuro_item_2,p_2_neuro_item_3,p_2_neuro_item_4,p_2_neuro_item_5,p_2_neuro_item_6,p_2_openness_item_1,p_2_openness_item_2,p_2_openness_item_3,p_2_openness_item_4,p_2_openness_item_5,p_2_openness_item_6,p_3_agree_item_1,p_3_agree_item_2,p_3_agree_item_3,p_3_agree_item_4,p_3_agree_item_5,p_3_agree_item_6,p_3_consc_item_1,p_3_consc_item_2,p_3_consc_item_3,p_3_consc_item_4,p_3_consc_item_5,p_3_consc_item_6,p_3_extr_item_1,p_3_extr_item_2,p_3_extr_item_3,p_3_extr_item_4,p_3_extr_item_5,p_3_extr_item_6,p_3_neuro_item_1,p_3_neuro_item_2,p_3_neuro_item_3,p_3_neuro_item_4,p_3_neuro_item_5,p_3_neuro_item_6,p_3_openness_item_1,p_3_openness_item_2,p_3_openness_item_3,p_3_openness_item_4,p_3_openness_item_5,p_3_openness_item_6,source_file,PROLIFIC_PID,extraversion_score,agreeableness_score,conscientiousness_score,neuroticism_score,openness_score
4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,2,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,4,3,4,3,4,results_16.csv,5fa0d1a1e40401160ec4a011,1.5,4.0,4.5,2.5,3.75
4,4,3,4,4,4,4,4,3,4,4,4,4,3,2,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,results_16.csv,63f779f8e3d660cb75774fe8,3.75,4.0,4.25,2.0,4.0
4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,3,4,2,3,2,2,3,4,4,4,4,4,4,4,2,2,3,3,2,3,3,3,2,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,results_16.csv,655b6a0d11066d07716ab0b5,2.5,3.0,4.5,4.25,4.25
2,3,2,3,3,3,4,4,3,4,3,3,2,2,1,3,2,2,4,4,4,4,4,3,2,2,2,3,2,2,3,4,4,4,4,4,4,4,3,4,4,4,4,4,2,3,2,2,4,4,4,4,3,3,3,4,3,3,4,4,3,3,2,4,3,3,3,3,3,4,3,3,2,3,3,3,2,3,4,4,3,4,4,3,3,3,3,3,3,3,results_16.csv,662fbb4163d7a1695a748636,1.5,4.0,3.25,4.0,5.0
3,3,2,2,3,3,4,4,2,4,3,3,3,3,2,2,2,2,4,4,3,4,4,4,3,4,2,3,2,2,5,4,4,5,3,3,4,4,3,4,3,4,2,3,2,2,3,3,4,4,3,4,3,4,3,2,1,2,4,1,3,3,3,3,3,3,4,4,3,3,3,4,2,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,results_16.csv,6668b9b8271fbf68bb7da3d5,1.0,3.5,4.5,4.25,5.0
4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,5,4,4,3,4,4,4,4,4,4,5,4,4,3,4,3,3,4,3,3,3,3,3,4,4,4,4,3,3,3,4,2,3,2,2,2,3,3,3,3,3,3,3,4,4,3,4,3,3,2,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,results_16.csv,6673c06ef972fa4885e8ec49,2.25,4.5,4.25,4.25,4.25
4,4,2,4,4,3,4,4,3,4,4,4,3,3,2,4,4,4,4,4,3,4,4,4,3,4,2,4,4,3,4,5,4,5,3,5,4,4,3,4,3,3,2,4,2,3,3,2,4,4,3,4,4,4,2,3,2,2,2,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,results_16.csv,667c73ba70ed69bf1a17c1ce,2.0,3.0,2.5,4.0,4.0
3,3,2,3,3,2,4,3,3,4,4,2,2,2,2,2,2,2,4,4,2,4,3,4,2,3,2,3,2,2,3,4,4,4,3,4,4,4,3,4,4,4,3,3,2,4,4,3,3,4,3,4,3,4,2,3,2,3,3,2,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,results_16.csv,66a529d528f1beaaf60ec987,2.0,4.5,3.5,3.75,3.5
4,4,3,4,4,4,4,4,4,4,4,4,2,4,2,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,4,4,3,4,4,4,2,3,2,3,2,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_16.csv,66d36598db306c67c37bde18,2.25,3.25,4.75,1.0,4.25
3,4,3,3,3,3,4,4,4,4,3,4,3,4,3,3,3,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,4,3,4,3,3,3,3,3,3,4,4,3,4,4,4,3,3,2,3,3,3,3,4,3,4,3,3,4,4,3,4,3,4,3,3,3,3,3,3,4,4,3,4,4,4,3,3,3,3,3,3,results_16.csv,66dc20c2945d2b1ea203f695,3.5,3.0,2.75,2.5,3.25
3,3,2,3,3,2,5,4,2,4,4,4,2,3,2,2,2,2,4,4,3,4,4,4,2,3,2,3,2,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,2,3,2,4,4,3,4,4,4,2,2,2,2,3,2,3,3,3,4,3,3,4,4,3,4,4,4,3,3,2,3,2,3,4,4,3,4,3,4,3,3,3,3,3,3,results_16.csv,66e32aaad05615cfd9fcbe48,2.0,2.0,5.0,1.5,3.5
4,4,3,4,3,4,3,4,3,4,3,3,3,2,2,2,2,2,4,4,4,4,4,4,3,4,2,3,2,2,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,5,2,3,3,4,4,4,3,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,3,3,3,3,3,3,results_16.csv,66e9977b1c4319605e488650,3.25,4.0,3.25,4.25,3.5
4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,4,4,4,4,4,4,3,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_16.csv,66fb00df4bb1b62dd2d00b15,1.0,4.0,4.5,4.25,4.25
4,4,4,4,4,3,4,4,4,4,4,4,4,5,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,4,4,3,4,4,4,4,4,3,3,3,2,4,4,3,4,4,3,3,4,3,3,3,2,3,3,3,4,3,3,4,4,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,results_16.csv,67028e3c5308fc008653cf26,3.25,3.5,5.0,2.75,3.75
3,4,2,4,3,2,3,4,2,4,4,3,3,3,2,2,2,2,3,4,3,4,3,2,2,3,2,3,2,2,3,3,3,4,5,3,3,3,3,4,3,4,2,3,2,3,4,2,4,3,2,4,3,4,2,2,2,2,3,2,2,3,2,4,3,3,4,4,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,results_16.csv,67180b6b3d11d7eef34ca388,2.5,2.25,2.5,3.25,2.5
4,4,3,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,4,4,3,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,3,4,3,3,results_16.csv,671b277a6d04904df5f9503b,4.25,3.5,4.25,2.5,3.5
4,4,3,4,4,4,4,5,4,4,5,5,2,5,4,5,5,3,5,4,5,3,5,5,2,4,4,5,3,4,5,4,5,4,3,4,5,4,4,5,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,1,5,3,1,4,3,4,4,4,4,4,5,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,results_12.csv,5c830a66d6a4d0000164097d,5.0,5.0,5.0,1.0,5.0
4,4,3,4,4,4,4,5,4,4,4,4,3,3,2,3,2,3,4,4,4,4,4,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,2,3,4,4,4,4,4,4,2,3,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,3,4,3,4,4,4,results_12.csv,5dcf6d762e4a050ac2cba07d,3.5,2.25,5.0,1.0,4.75
4,4,2,4,4,3,4,3,2,5,4,4,3,4,2,3,3,3,4,4,2,4,3,4,3,3,2,3,3,3,4,3,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,3,4,4,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,3,results_12.csv,63d141f0a7b0e7ea9526e89d,2.75,4.5,4.0,2.0,4.0
4,3,2,3,4,4,4,4,3,4,4,4,3,3,2,4,2,3,4,4,4,4,3,4,3,4,2,4,3,3,4,5,3,4,4,4,4,4,3,4,4,4,3,4,2,3,4,3,4,4,3,4,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,3,4,4,4,4,4,3,4,3,4,results_12.csv,63ea974c81ff0fffe7fb8613,2.25,3.25,4.5,1.75,5.0
3,4,2,4,3,4,4,4,3,4,3,3,3,4,3,2,2,3,4,4,3,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3,3,3,4,4,3,4,3,4,2,4,2,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,3,results_12.csv,655f97cd4f1c17ae262fd0fa,2.0,4.0,3.5,3.5,1.75
3,4,3,4,3,3,4,4,3,4,3,3,3,3,2,3,2,3,4,4,3,4,4,4,3,3,2,3,3,2,4,4,3,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,4,4,3,4,3,4,2,3,2,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,4,3,4,4,3,4,4,4,3,3,3,3,3,3,results_12.csv,6567492900b32685a1ca02ae,4.0,4.5,3.5,2.0,2.5
2,3,2,3,2,3,3,4,3,3,3,3,3,3,2,3,2,3,4,4,2,3,3,3,2,3,2,3,3,3,2,2,2,3,2,2,3,3,3,3,3,3,2,2,2,3,2,3,3,4,3,3,3,4,2,3,2,2,2,2,3,3,2,3,2,2,3,4,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,results_12.csv,6575fb1c1a04b30cfb2832d5,1.0,2.75,2.5,3.75,3.25
4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,results_12.csv,6616d9fdba3ae8945cba4a08,3.5,4.0,2.5,2.25,4.75
4,4,3,4,4,3,4,4,3,5,3,4,3,2,2,2,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,2,3,3,3,4,4,3,4,4,4,3,3,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,3,4,4,4,4,4,3,4,4,3,results_12.csv,6624638357b56eb340c8f109,2.5,4.25,4.5,3.25,5.0
3,4,3,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,4,4,3,4,4,3,3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,3,3,4,4,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,3,4,3,4,3,3,results_12.csv,664f9fe745392e574c5c57c3,2.75,3.5,3.75,2.5,3.5
4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,results_12.csv,665911664c1d2a4e2d02f666,2.0,4.25,4.5,2.25,4.75
4,4,3,4,4,4,4,4,3,4,4,4,3,3,2,3,2,3,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,2,3,3,3,4,4,4,4,4,4,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,4,3,4,3,3,results_12.csv,6690464404e2d3a5271a608d,2.5,4.5,4.0,4.75,3.25
4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,3,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,2,4,3,3,3,4,3,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_12.csv,66d75a4947ce7454734618f4,2.0,3.25,4.0,2.0,4.5
4,4,3,4,4,4,4,4,3,4,4,3,2,3,2,3,3,4,4,4,3,4,4,3,3,4,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,3,2,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,results_12.csv,66db57436e245785bb79ad61,4.25,4.0,5.0,3.0,3.5
3,3,3,3,3,4,4,4,3,4,4,4,3,4,2,3,3,3,4,4,3,4,4,4,3,3,2,3,3,3,3,4,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,4,4,3,4,3,4,3,3,3,3,2,3,3,4,3,3,4,3,4,4,3,4,3,3,3,3,3,4,3,3,4,4,4,4,3,3,5,4,3,4,3,3,results_12.csv,66fb12ba2bfd1e0379ced77c,3.5,3.0,3.25,3.0,3.0
4,4,3,4,4,4,4,4,4,4,4,3,3,4,2,3,3,4,4,4,3,4,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,3,3,4,4,3,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,3,4,3,4,4,4,results_12.csv,671165ce01cd9c2699b90dc1,3.5,3.25,4.75,2.25,3.5
4,5,4,5,4,5,4,4,4,5,4,4,4,4,4,5,5,5,4,4,4,5,4,4,5,4,3,3,3,4,5,5,5,5,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,results_12.csv,672063b162fce3eaf6fce015,4.75,5.0,3.0,4.25,5.0
4,4,3,4,4,4,4,4,3,4,4,4,3,5,2,4,4,4,4,4,3,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,2,3,3,3,4,4,3,4,4,4,3,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,4,4,4,3,4,4,4,4,4,3,4,4,4,results_12.csv,6720dcca3b5db6b0222e8ca2,1.25,3.25,1.75,3.25,4.75
3,4,3,3,3,3,4,4,3,4,3,3,2,3,2,2,3,3,4,4,3,4,3,3,2,3,2,2,3,2,3,4,4,3,3,4,4,3,3,4,3,4,3,3,2,3,3,3,3,3,3,4,3,3,3,2,2,4,2,3,4,3,4,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,4,4,3,4,3,3,3,3,3,4,3,4,results_12.csv,672106975d7804ed478646dd,1.75,3.75,3.5,1.75,2.5
4,4,3,4,4,4,4,4,3,4,4,4,3,4,2,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,3,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_13.csv,5a9998a14eecca0001dd791e,4.25,3.25,4.75,2.0,3.75
4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,5,4,4,4,4,4,4,4,4,results_13.csv,5d5618b69cd0f20015e1ab0d,1.0,3.25,3.0,2.5,4.0
4,4,2,5,4,4,4,4,3,4,4,4,3,3,2,3,3,3,4,5,3,4,4,4,5,4,4,4,4,4,4,4,4,5,5,4,3,4,4,4,4,4,4,3,2,4,3,4,3,4,3,4,4,4,3,3,2,4,3,3,4,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,3,4,4,4,4,3,4,4,4,results_13.csv,5f6fd1451758e95a989623b2,1.0,3.5,2.25,1.0,4.5
4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,results_13.csv,60a48adfe091e410f4eaba34,4.5,5.0,4.5,1.0,4.5
4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,3,4,3,4,3,4,2,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,results_13.csv,62fbdda6e4b5a034b71296f8,4.75,5.0,5.0,1.0,5.0
4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,5,4,results_13.csv,6331b9456956d880a1e4632f,4.25,4.5,4.5,2.0,4.25
4,4,3,3,3,4,4,4,3,4,4,4,3,3,2,3,3,3,4,4,2,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,2,4,2,3,4,3,3,4,3,4,4,4,2,4,2,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,2,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_13.csv,650b03136ab3d4c832d98b71,1.0,2.25,4.75,1.75,4.75
4,5,4,4,4,4,4,5,4,5,5,4,4,5,3,4,4,4,5,5,4,5,4,4,4,4,3,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,5,4,4,4,3,4,4,3,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,results_13.csv,6595be83dbc6d36b1ef53d28,5.0,4.75,4.25,3.5,5.0
4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,3,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,2,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,results_13.csv,65f366dfcb46b71238e9418d,1.25,2.25,3.75,1.25,5.0
4,4,4,5,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,results_13.csv,65f8caa8238a933fdf42f4c3,4.25,4.25,2.0,2.25,5.0
4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,results_13.csv,6615a12e1e26787cd3c070ed,3.5,3.5,4.25,3.75,4.0
4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,5,5,4,4,results_13.csv,664644138e5743a320b474c9,3.5,5.0,2.5,4.5,4.25
4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,4,5,4,4,4,5,4,4,4,5,4,5,results_13.csv,6658d3384552a75abbc15f10,4.0,4.75,4.75,2.5,4.5
3,3,2,3,3,3,4,5,4,5,3,3,2,3,2,2,2,2,4,4,3,4,3,3,4,4,4,4,4,4,3,3,3,3,3,3,4,4,3,4,4,3,2,3,2,3,2,3,3,4,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,4,4,3,4,3,3,2,3,3,3,3,3,4,4,3,4,4,4,3,3,3,3,3,3,results_13.csv,667a2a09c4912ebdc9078387,1.0,3.5,4.25,1.75,3.5
4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,2,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_13.csv,66abec2fd3d6ab33fb42bd60,2.25,4.25,4.5,1.0,4.0
3,4,2,4,3,3,3,4,2,3,3,3,2,2,2,2,2,2,3,4,2,3,3,3,3,3,2,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,2,2,2,3,3,4,3,3,3,3,2,3,3,2,3,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,3,4,4,4,3,3,3,4,4,3,results_13.csv,6703e010bd646f92d2c522c8,3.0,4.0,3.0,3.0,4.0
3,3,2,3,3,3,3,4,2,3,3,3,2,3,2,3,2,3,3,4,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,results_13.csv,670f9fd0a399d73d5af41902,3.25,3.25,2.5,3.25,3.0
4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,4,4,3,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,5,4,4,4,4,4,4,5,5,5,results_13.csv,671498899f67df85f33ea053,3.5,4.0,1.75,4.25,4.75
4,4,3,4,4,4,4,4,3,4,4,4,3,2,3,3,5,4,4,4,3,4,3,4,4,4,4,5,4,4,4,5,4,4,4,4,4,3,3,4,4,4,4,3,3,4,3,3,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_13.csv,672d7efea81892409cff5c84,1.75,4.25,2.5,4.75,4.0
4,4,2,3,2,3,4,4,3,4,4,4,2,2,2,2,2,2,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,3,2,3,2,2,4,4,2,4,4,4,3,2,2,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,4,3,3,results_11.csv,5d67476c0ca617001699fe7a,1.0,3.25,4.75,4.0,3.5
4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,5,5,4,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,results_11.csv,5eed3df84fcaa015f3e06637,3.25,3.5,3.75,1.5,5.0
4,5,4,5,3,3,4,4,4,4,3,3,3,3,3,3,3,4,3,4,3,4,4,4,3,3,2,3,4,2,3,5,5,5,4,5,4,4,3,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,3,3,3,4,3,3,4,4,3,3,4,4,3,4,3,4,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,results_11.csv,5f62c1eea3901f34d53e1c18,3.0,3.5,3.25,2.5,2.75
